areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E10000003,Cambridgeshire,utla,2021-04-05,47.9,5.9,
E10000003,Cambridgeshire,utla,2021-04-04,47.9,5.7,
E10000003,Cambridgeshire,utla,2021-04-03,47.8,5.6,
E10000003,Cambridgeshire,utla,2021-04-02,47.8,5.4,
E10000003,Cambridgeshire,utla,2021-04-01,47.7,5.0,
E10000003,Cambridgeshire,utla,2021-03-31,47.6,4.6,
E10000003,Cambridgeshire,utla,2021-03-30,47.4,4.1,
E10000003,Cambridgeshire,utla,2021-03-29,47.2,3.8,
E10000003,Cambridgeshire,utla,2021-03-28,47.1,3.7,
E10000003,Cambridgeshire,utla,2021-03-27,46.7,3.4,
E10000003,Cambridgeshire,utla,2021-03-26,46.0,2.9,
E10000003,Cambridgeshire,utla,2021-03-25,45.5,2.6,
E10000003,Cambridgeshire,utla,2021-03-24,45.1,2.4,
E10000003,Cambridgeshire,utla,2021-03-23,44.5,2.3,
E10000003,Cambridgeshire,utla,2021-03-22,44.0,2.2,
E10000003,Cambridgeshire,utla,2021-03-21,43.5,2.1,
E10000003,Cambridgeshire,utla,2021-03-20,42.8,2.1,
E10000003,Cambridgeshire,utla,2021-03-19,41.3,1.9,
E10000003,Cambridgeshire,utla,2021-03-18,40.7,1.8,
E10000003,Cambridgeshire,utla,2021-03-17,39.9,1.7,
E10000003,Cambridgeshire,utla,2021-03-16,39.2,1.6,
E10000003,Cambridgeshire,utla,2021-03-15,38.7,1.5,
E10000003,Cambridgeshire,utla,2021-03-14,37.9,1.5,
E10000003,Cambridgeshire,utla,2021-03-13,37.0,1.4,
E10000003,Cambridgeshire,utla,2021-03-12,36.2,1.4,
E10000003,Cambridgeshire,utla,2021-03-11,35.7,1.3,
E10000003,Cambridgeshire,utla,2021-03-10,35.5,1.3,
E10000003,Cambridgeshire,utla,2021-03-09,35.0,1.2,
E10000003,Cambridgeshire,utla,2021-03-08,34.8,1.1,
E10000003,Cambridgeshire,utla,2021-03-07,34.5,1.1,
E10000003,Cambridgeshire,utla,2021-03-06,34.2,1.0,
E10000003,Cambridgeshire,utla,2021-03-05,33.2,1.0,
E10000003,Cambridgeshire,utla,2021-03-04,32.5,1.0,
E10000003,Cambridgeshire,utla,2021-03-03,31.8,0.9,
E10000003,Cambridgeshire,utla,2021-03-02,31.1,0.9,
E10000003,Cambridgeshire,utla,2021-03-01,30.7,0.8,
E10000003,Cambridgeshire,utla,2021-02-28,30.5,0.8,
E10000003,Cambridgeshire,utla,2021-02-27,30.2,0.8,
E10000003,Cambridgeshire,utla,2021-02-26,29.4,0.8,
E10000003,Cambridgeshire,utla,2021-02-25,28.2,0.8,
E10000003,Cambridgeshire,utla,2021-02-24,27.3,0.7,
E10000003,Cambridgeshire,utla,2021-02-23,26.6,0.7,
E10000003,Cambridgeshire,utla,2021-02-22,26.2,0.7,
E10000003,Cambridgeshire,utla,2021-02-21,26.0,0.7,
E10000003,Cambridgeshire,utla,2021-02-20,25.9,0.7,
E10000003,Cambridgeshire,utla,2021-02-19,25.6,0.7,
E10000003,Cambridgeshire,utla,2021-02-18,25.3,0.7,
E10000003,Cambridgeshire,utla,2021-02-17,24.8,0.7,
E10000003,Cambridgeshire,utla,2021-02-16,24.4,0.7,
E10000003,Cambridgeshire,utla,2021-02-15,24.2,0.7,
E10000003,Cambridgeshire,utla,2021-02-14,24.0,0.7,
E10000003,Cambridgeshire,utla,2021-02-13,23.9,0.7,
E10000003,Cambridgeshire,utla,2021-02-12,23.2,0.7,
E10000003,Cambridgeshire,utla,2021-02-11,22.4,0.7,
E10000003,Cambridgeshire,utla,2021-02-10,22.0,0.7,
E10000003,Cambridgeshire,utla,2021-02-09,21.5,0.7,
E10000003,Cambridgeshire,utla,2021-02-08,21.0,0.7,
E10000003,Cambridgeshire,utla,2021-02-07,20.8,0.7,
